id,nome,tipo_registro,categoria_principal,categorias_secundarias,resumo,cidade,uf,rua,numero,bairro,complemento,latitude,longitude,telefone,whatsapp,email,site,instagram,horario_funcionamento,servicos_atracoes,acessibilidade,necessita_reserva,cadastur,url_origem,url_mapa,status_revisao,situacao_catalogo,alertas_catalogo,fontes_consultadas
atm_0027,Águia Branca Turismo,empresa,Agência de viagens,passeios_agencias,"Entidade consolidada como Águia Branca Turismo, agência de viagens em Altamira/PA. Endereço: Av. João Rodrigues, 1354 - Jardim Uirapuru, Altamira - PA, 68372-191. Contato: (93) 3515-7302. Site: https://www.aguiabranca.com.br/turismo. Coordenadas e dados baseados em fonte de 11/09/2026.",Altamira,PA,Av. João Rodrigues,1354,Jardim Uirapuru,,"-3,2111929","-52,214327",(93) 3515-7302,,,https://www.aguiabranca.com.br/turismo,,,,,,,https://www.google.com/maps/place/%C3%81guia+Branca+Turismo/data=!4m7!3m6!1s0x92923868ba2126e7:0x91a88366a63d692f!8m2!3d-3.2111929!4d-52.214327!16s%2Fg%2F1vzn6mzp!19sChIJ5yYhumg4kpIRL2k9pmaDqJE?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2111929,-52.214327",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://avaliacoesbrasil.com/agencia-de-viagens/joao-pessoa/aguia-turismo-alencar-e-gouvei/
atm_0028,Águia Norte Tur,empresa,Agência de viagens,,"A entidade turística 'Águia Norte tur' em Altamira/PA é uma agência de viagens. O endereço mais completo e com coordenadas é fornecido pelo Google Maps (Av. João Rodrigues, 1354 - Perpétuo Socorro). Contatos e cadastro (Cadastur) foram priorizados, apesar de haver divergências de nome e endereço entre fontes.",Altamira,PA,Av. João Rodrigues,1354,Perpétuo Socorro,,"-3,2064773","-52,2213402",(93)99172-3594,(93) 99172-3594,svanorte@gmail.com,,,,,,Sim,Regular - Certificado: 14571783000178 (Operação) - Validade: 2027-06-05,https://cadastur.turismo.gov.br/,"https://www.google.com/maps?q=-3.2064773,-52.2213402",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://paginaamarela.com.br/empresa/aguia-branca-turismo/altamira/pa/11165895
atm_0029,Encontro Xingu,empresa,Agência de viagens a pontos turísticos,atrativos,"Entidade turística 'Encontro Xingu' em Altamira/PA. Prioriza dados do Google Maps para nome, endereço e coordenadas. Contatos e cadastro (Cadastur) foram usados para telefone, WhatsApp, email e status de reserva. O site do Google Maps foi selecionado como principal, mas o Cadastur fornece informações de registro mais completas.",Altamira,PA,R. José Granfo,4050,Jardim Independente I,,,,(93)99183-2690,(93) 99183-2690,solange@xinguriver.com.br,https://encontro-xingu.ueniweb.com/?utm_campaign=gmb,,,,,Sim,Regular - Certificado: 30727543000176 (Operação) - Validade: 2028-01-21,https://cadastur.turismo.gov.br/,,revisado,Revisar,sem coordenadas,cadastur | google_maps | youtube | visitaltamira
atm_0030,Porto Rico,empresa,Agência de viagens de ônibus,passeios_agencias,"Entidade turística identificada como Porto Rico, uma agência de viagens de ônibus em Altamira-PA. O endereço é R. Luís Né da Silva - Sudam II, e o contato principal é (93) 99247-5620. As coordenadas e a categoria foram verificadas via Google Maps.",Altamira,PA,R. Luís Né da Silva,,Sudam Ii,,"-3,2057803","-52,221023",(93) 99247-5620,,,,,,,,,,https://www.google.com/maps/place/Porto+Rico/data=!4m7!3m6!1s0x9292393bec5d9b41:0xfdd6a14bb2f01587!8m2!3d-3.2057803!4d-52.221023!16s%2Fg%2F11kjpjj4rp!19sChIJQZtd7Ds5kpIRhxXwskuh1v0?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2057803,-52.221023",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://www.viacaoportorico.com.br/
atm_0031,Sr & Sra Sambrano Agência de Viagens,empresa,Agência de viagens de ônibus,passeios_agencias,"Entidade consolidada para Sr & Sra Sambrano Agência de Viagens, localizada em Altamira/PA. A categoria principal é Agência de viagens de ônibus. Endereço: R. Luís Né da Silva - Sudam I, Altamira - PA, 68371-363. Telefone: (93) 99247-5620. Coordenadas: Lat -3.2041183, Lon -52.2178537. Não há horário de funcionamento confirmado.",Altamira,PA,R. Luís Né da Silva,,Sudam I,,"-3,2041183","-52,2178537",(93) 99247-5620,,,,,,,,,,https://www.google.com/maps/place/Sr+%26+Sra+Sambrano+Ag%C3%AAncia+de+Viagens/data=!4m7!3m6!1s0x929239247e5ce0fb:0x38d74984824e90fc!8m2!3d-3.2041183!4d-52.2178537!16s%2Fg%2F11s993jdny!19sChIJ--BcfiQ5kpIR_JBOgoRJ1zg?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2041183,-52.2178537",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://avaliacoesbrasil.com/agencia-de-viagens/rio-de-janeiro/turistando-rj-agencia-de-turis/?view_reviews=yy | https://avaliacoesbrasil.com/agencia-de-viagens/rio-de-janeiro/ely-s-tour-agencia-de-viagens-/
atm_0032,Viação Ouro E Prata Sala Vip,empresa,Agência de viagens de ônibus,passeios_agencias,"Entidade consolidada como VIAÇÃO OURO E PRATA SALA VIP em Altamira/PA. Endereço: R. Luís Né da Silva - Sudam I, com telefone (93) 99218-8580 e site no Instagram. A categoria principal é Agência de viagens de ônibus.",Altamira,PA,R. Luís Né da Silva,,Sudam I,,"-3,2057233","-52,2203562",(93) 99218-8580,,,https://www.instagram.com/ouroeprataaltamira?igsh=ZnhldnFzb3JiYWY2,,,,,,,https://www.google.com/maps/place/VIA%C3%87%C3%83O+OURO+E+PRATA+SALA+VIP/data=!4m7!3m6!1s0x9292394c9c0a3287:0xc0f2793c5ac6763!8m2!3d-3.2057233!4d-52.2203562!16s%2Fg%2F11zh9_3w6m!19sChIJhzIKnEw5kpIRY2esxZMnDww?authuser=0&hl=pt-BR&g_ep=EgoyMDI2MDkwOC4wIJJjKgBIAVAD&rclk=1,"https://www.google.com/maps?q=-3.2057233,-52.2203562",revisado_com_pendencias,Revisar,pendências da fonte | possível duplicidade,cadastur | google_maps | youtube | visitaltamira
atm_0033,Astur,empresa,Agências de Viagens,,"A entidade ASTUR é uma Agência de Viagens em Altamira/PA, registrada no Cadastur (ID: cadastur:122:6b7236cb4b). O endereço é Agrário Cavalcante 177, Centro. Contatos: Tel: (93)99208-0262, WhatsApp: +5593992080262, Email: aline-atm2010@hotmail.com. Necessita reserva e possui cadastro ativo até 2028-05-27.",Altamira,PA,Agrário Cavalcante 177 Altamira Centro Cep: 68371005 Pa,,Centro,,,,(93)99208-0262,(93) 99208-0262,aline-atm2010@hotmail.com,,,,,,Sim,Regular - Certificado: 49993388000168 (Operação) - Validade: 2028-05-27,https://cadastur.turismo.gov.br/,,revisado,Revisar,sem coordenadas,cadastur | google_maps | youtube | visitaltamira | https://www.turismoasturias.es/organiza-tu-viaje/deporte-y-aventura/aventura/astur-paintball
atm_0034,Azul Viagens Altamira,empresa,Agências de Viagens,,"Azul Viagens Altamira é uma agência de viagens em Altamira-PA. O endereço mais completo é Av. Djalma Dutra, 2051 - C - Centro, Altamira - PA, 68371-163 (google_maps). Contatos incluem telefone (93) 99171-4034 e WhatsApp (visitaltamira). Possui Instagram e horário de funcionamento (via web_verificada). Coordenadas e dados de contato são priorizados da fonte 'visitaltamira' e 'google_maps'.",Altamira,PA,Av. Djalma Dutra,2051,Centro,C,"-3,207736","-52,213633",(93) 99171-4034,(93) 99171-4034,,,https://www.instagram.com/azulviagensaltamira/,,,,,,https://visitaltamira.com.br/pt/empresa/azul-viagens-altamira,"https://www.google.com/maps?q=-3.207736,-52.213633",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira | https://www.panrotas.com.br/mercado/operadoras/2025/07/azul-viagens-abre-primeira-loja-em-altamira-pa_219918.html
atm_0035,Bubure Agencia de Viagens,empresa,Agências de Viagens,Empresário Individual,"A entidade BUBURE AGENCIA DE VIAGENS é uma agência de viagens em Altamira/PA, registrada no Cadastur (Fonte: cadastur, 2026-09-11). Possui endereço na Av. Perimetral, telefone (93)99126-9095, WhatsApp (+5593991269095), e site https://www.bubure.com.br. É necessário fazer reserva para serviços.",Altamira,PA,Avenida Perimetral de,1,Até 1770/1771 Altamira Sudam I Cep: 68371286 Pa,Até 1771,,,(93)99126-9095,(93) 99126-9095,frank.bubure.altamira@gmail.com,https://www.bubure.com.br,,,,,Sim,Regular - Certificado: 23634808000126 (Operação) - Validade: 2028-03-06,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://cnpj.biz/23634808000126
atm_0036,Classe Master Viagens,empresa,Agências de Viagens,Empresário Individual,"CLASSE MASTER VIAGENS é uma agência de viagens (Empresário Individual) em Altamira/PA. O registro Cadastur é Regular (Operação) até 2027-12-02. Contato: (94)9214-4442, email: MAURICIOTEIXEIRA2013@HOTMAIL.COM. Endereço: Rua Raimundo Corrêa 271 / CASA 05 Altamira Jardim Independente II. Necessita reserva.",Altamira,PA,Rua Raimundo Corrêa,271,/ Casa 05 Altamira Jardim Independente Ii Cep: 68372330 Pa,,,,(94)9214-4442,,MAURICIOTEIXEIRA2013@HOTMAIL.COM,,,,,,Sim,Regular - Certificado: 63629333000102 (Operação) - Validade: 2027-12-02,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0037,Cvc Viagens,empresa,Agências de Viagens,passeios_agencias,"Entidade consolidada para CVC Viagens em Altamira/PA. Utiliza o endereço da fonte Google Maps e os contatos/redes sociais da Visita Altamira. A categoria principal é Agências de Viagens. Pendência: Coordenadas e telefone de fontes diferentes, mas foram priorizadas as opções mais completas/específicas.",Altamira,PA,Av. Tancredo Neves,2217,Centro,,"-3,209285","-52,215026",(93) 99194-0829,(93) 99194-0829,,,https://www.instagram.com/cvc.pa.altamira/,,,,,,https://visitaltamira.com.br/pt/empresa/cvc-viagens,"https://www.google.com/maps?q=-3.209285,-52.215026",revisado_com_pendencias,Revisar,pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0038,Destino Tur,empresa,Agências de Viagens,Sociedade Empresária Limitada,"DESTINO TUR é uma agência de viagens em Altamira/PA, registrada no Cadastur (Regular). O endereço é Av. Presidente Tancredo de Almeida Neves 2524, Centro. Contatos: Tel (93)99172-1808 e WhatsApp +5593991721808. Possui e-mail e necessita de reserva. (Fonte: cadastur:117:6b7236cb4b, 2026-09-11)",Altamira,PA,Avenida Presidente Tancredo de Almeida Neves,2524,Altamira Centro Cep: 68372590 Pa,,,,(93)99172-1808,(93) 99172-1808,destinoturviagens@hotmail.com,,,,,,Sim,Regular - Certificado: 17806974000160 (Operação) - Validade: 2027-01-31,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.blablacar.com.br/bus/stations/altamira-pa
atm_0039,Ideal Turismo,empresa,Agências de Viagens,Sociedade Empresária Limitada,"IDEAL TURISMO é uma agência de viagens em Altamira/PA, registrada no Cadastur (Regular, até 2026-12-20). O endereço é Agrário Cavalcante 479 - Loja F - Sala 01, Centro. Contato: (93)3515-3441, administrativo@idealturismoatm.com.br. Site: https://WWW.IDEALATM.COM.BR. Necessita reserva.",Altamira,PA,Agrário Cavalcante,479,Sala 01 Altamira Centro Cep: 68371159 Pa,Loja F,,,(93)3515-3441,,administrativo@idealturismoatm.com.br,https://WWW.IDEALATM.COM.BR,,,,,Sim,Regular - Certificado: 03828649000193 (Operação) - Validade: 2026-12-20,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0040,Lucia Tour Excurssões E Turismo,empresa,Agências de Viagens,Empresário Individual,"LUCIA TOUR EXCURSSÕES E TURISMO é uma agência de viagens em Altamira/PA, registrada no Cadastur (Regular, válido até 2028-01-22). O endereço é Rua Pimenta (Lot S Joaquim) e o contato é (93)9127-5910. É necessário fazer reserva e o e-mail é SALLESMLC03@GMAIL.COM.",Altamira,PA,Rua Pimenta (Lot S Joaquim) Altamira Jardim Altamira Cep:,68376659,Pa,,,,(93)9127-5910,,SALLESMLC03@GMAIL.COM,,,,,,Sim,Regular - Certificado: 60194190000157 (Operação) - Validade: 2028-01-22,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0041,M P Turismo,empresa,Agências de Viagens,,"A entidade M P TURISMO é uma agência de viagens registrada no Cadastur (ID: cadastur:130:6b7236cb4b), com situação regular em Altamira/PA. O endereço é Djalma Dutra, Centro, e possui telefone (93)99171-4034 e WhatsApp +5593991714034. É necessário fazer reserva e o e-mail cadastrado é GRABORSSATO@HOTMAIL.COM.",Altamira,PA,Djalma Dutra  Altamira Centro Cep: 68371163 Pa,,Centro,,,,(93)99171-4034,(93) 99171-4034,GRABORSSATO@HOTMAIL.COM,,,,,,Sim,Regular - Certificado: 61112425000187 (Operação) - Validade: 2027-06-18,https://cadastur.turismo.gov.br/,,revisado,Revisar,sem coordenadas,cadastur | google_maps | youtube | visitaltamira | https://www.econodata.com.br/consulta-empresa/02716392000204-mp-transporte-viagens-e-turismo-ltda
atm_0042,Mary Travel & Tour,empresa,Agências de Viagens,Empresário Individual,"MARY TRAVEL & TOUR é uma agência de viagens em Altamira/PA, registrada no Cadastur (Fonte: cadastur, Data: 2026-09-11). O endereço é Jasmelinda Ferreira de Carvalho 362 Campo Grande Vila Manoel Taveira CEP: 79115400 MS. Contato: (67)9314-4156 e email: RIVALDODAPAZ16@GMAIL.COM. Necessita reserva e está regular no cadastro.",Altamira,PA,Jasmelinda Ferreira de Carvalho 362 Campo Grande Vila Manoel Taveira Cep: 79115400 Ms,,,,,,(67)9314-4156,,RIVALDODAPAZ16@GMAIL.COM,,,,,,Sim,Regular - Certificado: 50735766000192 (Operação) - Validade: 2028-06-16,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0043,Nortetur,empresa,Agências de Viagens,,"A NORTETUR é uma agência de viagens em Altamira/PA, registrada no Cadastur (ID: cadastur:113:6b7236cb4b). O endereço é Rua Lucindo Câmara, 4603, e o contato principal é (91)99310-4343. Possui e-mail e necessita de reserva. As informações são baseadas no registro do Cadastur (2026-09-11).",Altamira,PA,Rua Lucindo Câmara,4603,Altamira Ibiza Cep: 68372064 Pa,,,,(91)99310-4343,(91) 99310-4343,nortetur.contratos@outlook.com,,,,,,Sim,Regular - Certificado: 05570254000320 (Operação) - Validade: 2028-02-20,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://www.econodata.com.br/consulta-empresa/05570254000320-norte-turismo-ltda | https://basecnpj.com.br/empresa/norte-turismo-ltda-05570254000320
atm_0044,Nrm Viagens,empresa,Agências de Viagens,Sociedade Empresária Limitada,"NRM VIAGENS é uma agência de viagens em Altamira/PA, registrada no Cadastur (Fonte: cadastur, Data: 2026-09-11). O endereço é Goiânia (Lot Altaville) Altamira Alberto Soares, com telefone (42)9922-4122 e e-mail NRMVIAGENS@GMAIL.COM. A empresa está regular e necessita de reserva.",Altamira,PA,Goiânia (Lot Altaville) Altamira Alberto Soares Cep: 68376055 Pa,,,,,,(42)9922-4122,,NRMVIAGENS@GMAIL.COM,,,,,,Sim,Regular - Certificado: 59660616000131 (Operação) - Validade: 2027-02-26,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0045,Poroc Grup Altamira,empresa,Agências de Viagens,Sociedade Empresária Limitada,"POROC GRUP ALTAMIRA é uma agência de viagens em Altamira/PA, registrada no Cadastur (Fonte: cadastur, 2026-09-11). O endereço é Presidente Tancredo de Almeida Neves, Centro. Contatos: Tel: (93)99194-0829, WhatsApp: +5593991940829, Email: RECEPTIVO@POROCTURISMO.COM.BR. O site é https://www.porocturismo.com.br. Necessita reserva e está regular no Cadastur até 2027-08-25.",Altamira,PA,Presidente Tancredo de Almeida Neves  Altamira Centro Cep: 68372590 Pa,,Centro,,,,(93)99194-0829,(93) 99194-0829,RECEPTIVO@POROCTURISMO.COM.BR,https://www.porocturismo.com.br,,,,,Sim,Regular - Certificado: 56481410000156 (Operação) - Validade: 2027-08-25,https://cadastur.turismo.gov.br/,,revisado,Revisar,sem coordenadas,cadastur | google_maps | youtube | visitaltamira
atm_0046,Receptivo Xingu Tur,empresa,Agências de Viagens,Sociedade Empresária Limitada,"RECEPTIVO XINGU TUR é uma agência de turismo em Altamira/PA, registrada no Cadastur (Regular). Possui endereço em Centro, telefone (93) 3915-2964 e WhatsApp +5593988113115. É necessário fazer reserva. Fonte principal: cadastur:118:6b7236cb4b.",Altamira,PA,Anchieta  Altamira Centro Cep: 68371195 Pa,,Centro,,,,(93)3915-2964,(93) 98811-3115,deivison_casanova@hotmail.com,,,,,,Sim,Regular - Certificado: 18813108000169 (Operação) - Validade: 2027-06-26,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://hotelcasanovaaltamira.com.br/turismo-em-altamira
atm_0047,Topline Turismo,empresa,Agências de Viagens,,"Topline Turismo é uma agência de viagens em Altamira/PA, com registro Cadastur ativo até 2027-08-21. O endereço é Djalma Dutra 1783, Centro. Contatos incluem telefone (93)3515-3050, email contato@toplineturismo.com.br e site https://www.toplineturismo.com.br. Possui WhatsApp e Instagram verificados pela fonte Visita Altamira.",Altamira,PA,Djalma Dutra 1783 Altamira Centro Cep: 68371163 Pa,,Centro,,,,(93)3515-3050,,contato@toplineturismo.com.br,https://www.toplineturismo.com.br,,,,,Sim,Regular - Certificado: 03485317000153 (Operação) - Validade: 2027-08-21,https://visitaltamira.com.br/pt/empresa/topline-turismo,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0048,Vip Turismo Altamira,empresa,Agências de Viagens,Sociedade Empresária Limitada,"A entidade VIP Turismo em Altamira/PA é uma agência de viagens, com registro Cadastur ativo (2026-12-18). O endereço principal é Agrário Cavalcante 479, Centro. Contatos incluem telefone (93)35151-3441 e e-mail vipturismoatm@outlook.com. Possui WhatsApp e Instagram verificados pela fonte Visita Altamira. Necessita reserva.",Altamira,PA,Agrário Cavalcante  479  Loja F Altamira Centro Cep: 68371159 Pa,,Centro,,,,(93)35151-3441,,vipturismoatm@outlook.com,,,,,,Sim,Regular - Certificado: 24845613000198 (Operação) - Validade: 2026-12-18,https://visitaltamira.com.br/pt/empresa/vip-turismo-altamira,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira | https://cnpj.biz/24845613000198
atm_0049,Vortex Passagens,empresa,Agências de Viagens,Empresário Individual,"VORTEX PASSAGENS é uma agência de viagens em Altamira/PA, registrada no Cadastur (Fonte: cadastur, Data: 2026-09-11). O endereço é Avenida Circulaçao Perimetral 1308. Contato: (93)9186-7544 e email: VERTEXPASSAGENS@GMAIL.COM. Necessita reserva e está regular em operação.",Altamira,PA,Avenida Circulaçao Perimetral,1308,Altamira Bela Vista Cep: 68374704 Pa,,,,(93)9186-7544,,VERTEXPASSAGENS@GMAIL.COM,,,,,,Sim,Regular - Certificado: 65089244000138 (Operação) - Validade: 2028-02-24,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0050,Wtm Viagens & Experiencias,empresa,Agências de Viagens,Sociedade Empresária Limitada,"WTM VIAGENS & EXPERIENCIAS é uma agência de viagens em Altamira/PA. Possui registro Cadastur ativo até 2027-07-04. O contato é (93)9976-1471 e o e-mail é WILMARIBEIRO0202@GMAIL.COM. O endereço é Rua acesso três 870, Jardim Independente I. Necessita reserva.",Altamira,PA,Rua Acesso Três,870,Altamira Jardim Independente I Cep: 68372690 Pa,,,,(93)9976-1471,,WILMARIBEIRO0202@GMAIL.COM,,,,,,Sim,Regular - Certificado: 59765999000102 (Operação) - Validade: 2027-07-04,https://cadastur.turismo.gov.br/,,revisado_com_pendencias,Revisar,sem coordenadas | pendências da fonte,cadastur | google_maps | youtube | visitaltamira
atm_0051,Xingu River Viagens E Turismo,empresa,Agências de Viagens,passeios_agencias,"Entidade consolidada como Xingu River Viagens e Turismo, agência de turismo em Altamira/PA. O endereço é R. Anchieta, 2296 - Sl B - Centro. Contatos incluem telefone (93) 99183-2690 e WhatsApp via link. Possui site e Instagram. As coordenadas e o nome foram priorizados da fonte Visita Altamira, complementando com dados do Google Maps.",Altamira,PA,R. Anchieta,2296,Centro,Sl B,"-3,203586","-52,213423",(93) 99183-2690,,,http://xinguriver.com.br/,https://www.instagram.com/axinguteleva/,,,,,,https://visitaltamira.com.br/pt/empresa/xingu-river-viagens-e-turismo,"https://www.google.com/maps?q=-3.203586,-52.213423",revisado,Apto para conferência final,,cadastur | google_maps | youtube | visitaltamira
